"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","LFA","Direct","Neutralization","testName"
12.7,0.0537841357447218,0.0330190947705225,0.00304101232951762,0.0152152261342293,0.0682454783106125,0.226859888258458,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
12.8,0.0521886927467255,0.0316845128745496,0.00285494048138873,0.014506143957084,0.065997434556541,0.222592335287584,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
12.9,0.0506417430418016,0.0304306714393598,0.00267521399114132,0.0138272190846789,0.0638146572620962,0.218797411457252,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13,0.0491418507424396,0.0292458385528456,0.0025243291442646,0.0131914423625479,0.061838151173761,0.215053211099271,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.1,0.0476876171344608,0.0280787381753291,0.00237042083419375,0.0125925729071285,0.0597758119616804,0.210772023595099,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.2,0.046277680162933,0.0269417611469527,0.00222714172918798,0.0120027034433235,0.0577789061975322,0.206852017528558,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.3,0.0449107138870318,0.0258343449653066,0.00208767015628468,0.0114373030163868,0.0558632258608215,0.202842357536074,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.4,0.0435854279078405,0.0247945214604285,0.00195692685589198,0.010906259075978,0.0540720486952961,0.198890076552405,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.5,0.0423005667727922,0.0237838169631609,0.00184741238207919,0.0104129056873869,0.0521724203303697,0.194986706809471,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.6,0.0410549093601805,0.0228446290704888,0.00173561340011961,0.00991885797697627,0.0505457926750416,0.190861337643307,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.7,0.0398472682469082,0.0219504195761373,0.00163040080199663,0.00945482838036436,0.0488234243851198,0.187367733061842,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.8,0.0386764890623977,0.0210942635820634,0.0015337311292391,0.00901810069515935,0.0471860231536787,0.183336407547522,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
13.9,0.0375414498313549,0.0202449211256845,0.0014396935307013,0.00859064424255554,0.0456311738863729,0.179331160106207,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
14,0.0364410603078628,0.0194285175268582,0.00135101491840227,0.00818029519085409,0.0440721292982947,0.175831836802825,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,"Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)"
0.5,0.935606623983503,0.939891852466089,0.869296055093714,0.920654058554009,0.955499130083928,0.975762508334582,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
0.6,0.935704186054063,0.939983545024723,0.86968138030378,0.9208027331672,0.955492881144078,0.975786827703653,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
0.7,0.935801104647799,0.940049990620459,0.87005272164203,0.920896482033175,0.955498199172958,0.97576910135872,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
0.8,0.935897381442762,0.940129137465773,0.870262640506707,0.921006870098915,0.955568580684236,0.97577282127562,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
0.9,0.935993018114475,0.940210168612923,0.870688609652654,0.921177696431236,0.955592879818986,0.975759997976638,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1,0.936088016335823,0.94026184493,0.870933859093714,0.921367975108481,0.955612134253773,0.975750439574739,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.1,0.936182377776952,0.940307175905533,0.87108689856325,0.921417234455693,0.955667791183153,0.975789348094132,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.2,0.936276104105166,0.94040528380758,0.871349555344846,0.921555042919481,0.955698364314772,0.975755580769893,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.3,0.936369196984833,0.940504612171395,0.871778755803201,0.921718506970673,0.955729950959746,0.975706373757034,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.4,0.936461658077277,0.940535161476678,0.872236462209701,0.921886858978955,0.955801236618267,0.975769117554589,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.5,0.936553489040692,0.940622468961347,0.872444996930454,0.922020146849945,0.955824453017694,0.975765669890829,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.6,0.936644691530041,0.940658979371616,0.872631132457235,0.922127748473707,0.955835887807518,0.975726714640459,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.7,0.936735267196964,0.940758942774789,0.872807263173031,0.922240543255554,0.955877472758933,0.97573279560441,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.8,0.936825217689686,0.94085047537514,0.873129463170721,0.922366586149715,0.955911838666497,0.975725580614275,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
1.9,0.936914544652929,0.940921373162965,0.873369580471504,0.922513775067266,0.955900741052589,0.975704336217122,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2,0.937003249727823,0.941006393736288,0.873527521313407,0.922675894761359,0.955941994265178,0.975729919706105,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.1,0.937091334551819,0.941093533424371,0.873806102148315,0.922824400401593,0.955950360112449,0.975710891424967,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.2,0.937178800758604,0.94118232286421,0.874172252762635,0.922960450716612,0.956019196765266,0.975688601765183,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.3,0.937265649978017,0.941264984933042,0.874229105225691,0.923103758029827,0.956068911454467,0.975693156157258,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.4,0.937351883835969,0.941343706224101,0.87449430465975,0.923273911596995,0.956108486325097,0.9757180032878,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.5,0.937437503954361,0.941443491788235,0.8746962296997,0.923423065102745,0.956118581259638,0.975736089464624,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.6,0.937522511951006,0.941477526386991,0.874865877304973,0.923511865785514,0.95614960826671,0.975841865234897,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.7,0.937606909439551,0.941550213562554,0.875296027756704,0.923571961210193,0.956205813971026,0.975896362666348,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.8,0.937690698029404,0.941618142774894,0.875738471749906,0.923639668559041,0.956249134064353,0.975868360341805,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
2.9,0.937773879325659,0.941727138832831,0.875820965378864,0.923768329582366,0.956213569698035,0.975904525818397,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3,0.937856454929021,0.941795127315817,0.87601750549137,0.923882737306996,0.956247523008991,0.97586699779452,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.1,0.937938426435739,0.941902439055777,0.876222399309985,0.92403501249197,0.956304752467128,0.975919059275564,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.2,0.938019795437533,0.941986956876176,0.876386493723525,0.924168220677054,0.956322008725118,0.9759339117344,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.3,0.93810056352153,0.942084323484106,0.876424268692122,0.924290031885128,0.956374619720625,0.97597244332214,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.4,0.938180732270195,0.942187413515714,0.876690676274598,0.924406118214087,0.956429464071286,0.975929165725543,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.5,0.938260303261267,0.942289550741424,0.876672584551907,0.924528574155946,0.956415821002065,0.975986210311967,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.6,0.938339278067695,0.942347666323366,0.876959756313726,0.92463943710643,0.956488913997941,0.97602459406945,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.7,0.93841765825758,0.942405516272587,0.877242135297954,0.924714166364919,0.956546407636189,0.976009782688161,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.8,0.938495445394107,0.942454970356888,0.877325735522255,0.924808188177758,0.956603288448337,0.97607975248001,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
3.9,0.938572641035494,0.942497025705027,0.877604324918522,0.924943725662326,0.95663054079354,0.97607623587632,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4,0.938649246734931,0.942534636972229,0.877845506546972,0.925061169979697,0.956691991323947,0.97607380887546,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.1,0.938725264040522,0.942639777058648,0.878044741956017,0.925155244093251,0.956752307047336,0.976090252268339,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.2,0.938800694495236,0.942729951033319,0.878267560811761,0.925268196475996,0.956842426411408,0.976097481653563,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.3,0.938875539636847,0.942802112076532,0.878321596926442,0.925389172814837,0.956893102070335,0.976110119110242,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.4,0.938949800997889,0.942869673364031,0.878392046137257,0.925467392346688,0.956933644189575,0.976151550076004,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.5,0.939023480105601,0.942924170749242,0.878624250687148,0.925577826111398,0.957030419814832,0.976202381072428,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.6,0.939096578481879,0.942952875508878,0.878781720400634,0.925688513704653,0.957093459472261,0.976264019921557,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.7,0.939169097643232,0.943017830076296,0.878784069864378,0.925752273661122,0.957149893881097,0.976363940671113,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.8,0.939241039100728,0.943100551742774,0.878940594701615,0.925799422202677,0.957167791903164,0.976389568007887,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
4.9,0.939312404359959,0.94315620346641,0.879051334350171,0.925867941954551,0.957222481066216,0.976473358485033,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5,0.939383194920989,0.94322125010308,0.879120464493635,0.925842634270697,0.957275826707901,0.976533260476485,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.1,0.939453412278317,0.943303930422009,0.87916586156043,0.925941474410184,0.957326169026649,0.976591249193594,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.2,0.939523057920833,0.943416640771603,0.879157933899529,0.926047286806245,0.957368860402798,0.976662837793171,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.3,0.939592133331781,0.943475875304901,0.879224950020404,0.92612010657316,0.957435737633503,0.976707507647087,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.4,0.93966063998872,0.943515221209653,0.879256252723137,0.926191295922041,0.957511576542603,0.97675833190905,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.5,0.939728579363484,0.943579359132032,0.879467888688624,0.926285064888407,0.957578979097817,0.976804876147127,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.6,0.939795952922153,0.943689447516242,0.879527842950868,0.92633117221737,0.957648483476856,0.976833737226355,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.7,0.939862762125011,0.943804682691359,0.879616237833372,0.926448363269862,0.957684128339282,0.97688143140986,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.8,0.939929008426518,0.943898707784014,0.879374653169929,0.926577142441635,0.957741639844357,0.97693933023346,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
5.9,0.939994693275275,0.943958836241259,0.879298498105868,0.926645716113487,0.957817019681155,0.976991043577214,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6,0.940059818113996,0.944057567902243,0.879310578679215,0.926714152433848,0.957877405617411,0.977068168301608,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.1,0.940124384379475,0.944122746461567,0.879418680759422,0.926837697264958,0.957966117778219,0.97712480970582,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.2,0.940188393502563,0.944220283860683,0.879448333744004,0.926972585003033,0.958049626775864,0.977192545528398,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.3,0.940251846908133,0.944271653122063,0.879615464900877,0.927055397820914,0.958114034643244,0.977244623399249,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.4,0.940314746015063,0.944381774445655,0.87945119104104,0.927084523541838,0.958173234763249,0.977276465693891,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.5,0.940377092236203,0.944489385975822,0.879490998331849,0.927175533637591,0.958215323695714,0.977263730561359,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.6,0.940438886978358,0.944540244017973,0.87934220988806,0.927236154971854,0.958299706171252,0.977286956182878,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.7,0.940500131642259,0.944633591262592,0.879337025623983,0.927313669791277,0.958346168213614,0.977324100149518,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.8,0.940560827622549,0.944683720230333,0.879384172551842,0.927401691920105,0.958415379611777,0.977354099660676,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
6.9,0.940620976307756,0.944745294159945,0.879337387570306,0.927485757942399,0.95846849176778,0.977370557929677,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7,0.940680579080278,0.944823105318177,0.879437401985886,0.927528406406516,0.958512204749265,0.977457504187724,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.1,0.940739637316364,0.94487577485469,0.879542782347021,0.92753470880938,0.958566331793511,0.977508136151132,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.2,0.940798152386093,0.944950565821835,0.879485005482108,0.92765008542578,0.95864839985491,0.977591059791888,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.3,0.940856125653367,0.945002622089772,0.879568347291783,0.927738811383724,0.958698678677653,0.977648471197626,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.4,0.940913558475886,0.945063347424149,0.879501971313327,0.927782326346931,0.958783312336163,0.977702139190412,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.5,0.940970452205142,0.945112023653846,0.879346340679132,0.927815954814375,0.958836770950137,0.97769569924114,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.6,0.9410268081864,0.945191630514758,0.879333347165336,0.927850853940584,0.958896049052934,0.977792546548769,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.7,0.941082627758693,0.945285551963966,0.879403817526258,0.927907000346442,0.958979874943752,0.977862422731978,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.8,0.941137912254802,0.94531427399325,0.879313033638198,0.927953945753522,0.959053907526022,0.977887477108786,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
7.9,0.941192663001258,0.94541412553047,0.879239498449539,0.928065607671094,0.959115578372783,0.977909308030153,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8,0.941246881318321,0.945461477555066,0.879091969493297,0.92806748401847,0.959165009561607,0.97794568123095,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.1,0.941300568519982,0.945481573157379,0.879046733037806,0.928089399462093,0.959193350180377,0.978027800875159,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.2,0.94135372591395,0.945537738281527,0.878896778962062,0.928139373201276,0.959274447279138,0.978126692056759,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.3,0.941406354801648,0.945641246409154,0.879026509753711,0.928163208539162,0.959353313155335,0.97813868964484,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.4,0.941458456478209,0.945730466726747,0.878910020200717,0.928227664964425,0.95942397396066,0.97819925740715,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.5,0.941510032232471,0.945821373705757,0.878759812524385,0.928222077898332,0.959536398565593,0.978295217937074,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.6,0.941561083346972,0.945848955936052,0.878671488610514,0.928261894253087,0.959632172085484,0.978366893500498,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.7,0.941611611097953,0.945949692957439,0.878587182416434,0.928299190814688,0.95967958629098,0.978427055192315,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.8,0.941661616755351,0.946059666623535,0.878317088118817,0.928382755542569,0.959764520811289,0.978510217042185,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
8.9,0.9417111015828,0.946121048130883,0.878353667536303,0.928385225528899,0.95983220477783,0.978621445027592,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9,0.941760066837634,0.946206965915235,0.878342288750312,0.928404415020254,0.959883228871828,0.978705490693836,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.1,0.941808513770886,0.946271179563052,0.878392100224732,0.928416671436624,0.960013767663754,0.978802271483008,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.2,0.941856443627291,0.946304526337665,0.878516446696754,0.928524546050744,0.960100062432992,0.978854291927133,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.3,0.941903857645286,0.946357371690412,0.878477341390531,0.928601124223032,0.960145546159558,0.978951419419115,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.4,0.94195075705702,0.946411133932966,0.878492169485365,0.928644112153869,0.960220527506646,0.978979611984479,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.5,0.941997143088351,0.946466676112226,0.878590463669582,0.928691093791157,0.960296815463741,0.979017458585393,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.6,0.942043016958858,0.946488170381076,0.878198702911033,0.928775205468773,0.960379943781456,0.979069420436953,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.7,0.942088379881844,0.946573804938718,0.877996950189723,0.928817062461948,0.960495326153081,0.979120390209922,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.8,0.942133233064342,0.946649057660686,0.878090105082911,0.928830081539545,0.960590454912703,0.979211041161176,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
9.9,0.942177577707126,0.946721957172838,0.878026419646121,0.928879653897245,0.96069488583544,0.979268635015089,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10,0.942221415004716,0.946799600450181,0.877903938877129,0.928937434438692,0.960769566245314,0.979362797017539,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.1,0.94226474614539,0.946922583281733,0.877677861459887,0.928980121476257,0.960853615241658,0.979404296339001,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.2,0.942307572311193,0.946990011589491,0.877735073687921,0.92902142174142,0.961019349445138,0.979466830453311,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.3,0.942349894677946,0.947053658116993,0.877691355617104,0.929093561522427,0.961142693416993,0.979566604108426,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.4,0.942391714415261,0.947124036921324,0.877481754952748,0.92913845546576,0.961246706914668,0.979611988998372,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.5,0.942433032686552,0.947196641789717,0.877599133992691,0.929182956052766,0.961332224794161,0.979693609485544,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.6,0.942473850649044,0.94724842150039,0.877235373180057,0.929225562719859,0.961398411366763,0.979797796084792,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.7,0.942514169453794,0.947297271504429,0.877151753801835,0.929289851409325,0.961495271420032,0.979899230857544,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.8,0.942553990245697,0.947372782269496,0.876865474677413,0.929415634019607,0.961577266198141,0.979948533997213,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
10.9,0.942593314163508,0.947453066904829,0.876900960267752,0.929445920095701,0.96165013788435,0.980021853274911,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11,0.942632142339854,0.947552257126938,0.876509479368523,0.929445685354212,0.961713582232215,0.980142000483609,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.1,0.942670475901251,0.947587404412436,0.876339898785847,0.929462198783891,0.961804306478006,0.980241696578828,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.2,0.942708315968119,0.947664884255753,0.876220808705899,0.92949452933885,0.961868558151765,0.980351216344604,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.3,0.942745663654805,0.94772768086774,0.876081118033894,0.929536637945368,0.961959060836566,0.980478180281722,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.4,0.942782520069594,0.94780322575047,0.875883025399307,0.929504227895521,0.962047148305527,0.980576996324697,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.5,0.942818886314734,0.947888670422739,0.875827878292913,0.929465016322039,0.962127912363166,0.980689630058775,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.6,0.942854763486452,0.947973720568034,0.875812079385319,0.92950064062258,0.962208289275392,0.980740658715463,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.7,0.942890152674975,0.94802383691259,0.875804323554399,0.929531827889375,0.962326280749302,0.980796271443041,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.8,0.94292505496455,0.948075090923987,0.875744976252345,0.929501760013863,0.962421079743393,0.980846534530404,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
11.9,0.942959471433468,0.948103675640707,0.87558126318581,0.929482319412787,0.9625329752387,0.980890540767399,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12,0.942993403154079,0.948191862229165,0.875484208439764,0.929499552655878,0.962588057383485,0.980966175624882,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.1,0.943026851192824,0.948297013210395,0.875326058054567,0.9295137611055,0.962650047204415,0.981029095281555,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.2,0.94305981661025,0.948350717566931,0.875318004691175,0.929531669194156,0.96271471790209,0.981097136954452,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.3,0.943092300461037,0.948401362961889,0.875182534276574,0.929535427949373,0.962793661821866,0.981165595295708,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.4,0.943124303794021,0.948446883964714,0.87511503469148,0.929548877166402,0.962870742484348,0.981230568661384,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.5,0.943155827652219,0.948526670642517,0.874977586922949,0.929616701610057,0.962929518067824,0.981307039814499,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.6,0.943186873072855,0.948614008747457,0.874805510253572,0.92960551806663,0.963045428600206,0.981375777293763,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.7,0.943217441087384,0.948694242956361,0.87463034478752,0.92963071418728,0.963152947767216,0.981466992330858,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
12.8,0.943247532721517,0.948777150811987,0.874362490092789,0.92963610757651,0.963243653622935,0.981583581741181,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,"GenScript cPass neutralization kit"
