"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","testName"
6.1,0.593713735364226,0.608768887381614,0.222013357886636,0.469730093757263,0.731400592562085,0.89031850830856,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.2,0.589270265071589,0.604741335109207,0.214239543761186,0.463220594609507,0.729653606003797,0.89059790180947,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.3,0.584840858812861,0.599951629552918,0.206926705038447,0.456283080124945,0.727824627678585,0.891356154386459,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.4,0.580427188501385,0.595016952047701,0.199394074533585,0.449142931584304,0.726021551699581,0.891800250374523,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.5,0.576030865331044,0.590206942838584,0.192174923655536,0.441611999024359,0.723464050889513,0.892395280530756,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.6,0.571653438546396,0.585435991184722,0.184859123105649,0.434056271931142,0.721167466048792,0.893241919214021,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.7,0.567296394479452,0.581055018758493,0.178111740502509,0.427098473329133,0.71923180672252,0.893606074710538,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.8,0.562961155841379,0.576578542775272,0.171622074951308,0.420079265333432,0.716527612906288,0.893900072946927,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
6.9,0.558649081256923,0.571639383725059,0.164465807185411,0.412696127153329,0.713852880764059,0.894254823722074,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7,0.554361465028987,0.567032839641146,0.157639868487426,0.406559241880075,0.712306605774302,0.894237107251952,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.1,0.550099537120526,0.562223183074686,0.151724541607591,0.39917240281653,0.710332154013581,0.894920037365364,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.2,0.545864463340698,0.557252538058911,0.145596711832043,0.392813493213944,0.707959874277881,0.895236657341419,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.3,0.541657345722085,0.552400412618337,0.139813542226076,0.385844499230992,0.705796968370394,0.89535366396549,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.4,0.53747922307571,0.54756928141593,0.133993921570008,0.378441867191757,0.703589303032743,0.895769025176078,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.5,0.533331071710545,0.542763665954786,0.127895586114869,0.371854338240184,0.701365510310007,0.896190108975493,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.6,0.52921380630427,0.537680419564244,0.12246793929587,0.364810119406851,0.69972668010928,0.89684162312949,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.7,0.525128280912112,0.532512367421576,0.117202187324975,0.357896458802624,0.697914711510505,0.89725324420354,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.8,0.521075290100776,0.527455653749663,0.11229882440538,0.35148025597004,0.695625992374595,0.897511849999898,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
7.9,0.517055570194668,0.522357785093605,0.107449662844817,0.344646397709388,0.693334266848818,0.897718094007128,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8,0.513069800621911,0.517308215510069,0.102935832155304,0.337874252726232,0.691192924091468,0.897730990285979,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.1,0.509118605347967,0.512400729264142,0.0982253999832912,0.331367959627658,0.688942765002704,0.898354450780371,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.2,0.505202554385069,0.506814564421299,0.0937676279706723,0.324733635128179,0.68685084025087,0.898731841320102,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.3,0.50132216536609,0.501803018408968,0.0897300514598626,0.318550607767533,0.684613710626856,0.899166978717404,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.4,0.497477905171988,0.497465555731612,0.0860014280721539,0.311936023284129,0.682203556608283,0.899656436300182,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.5,0.493670191602429,0.492827132035954,0.0823015679902523,0.30513328174223,0.679993342888699,0.900295992886874,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.6,0.489899395079803,0.48792646375139,0.0785976435415094,0.298836269822873,0.67843190735728,0.900935730038016,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.7,0.48616584037739,0.482892408111297,0.0749717081901688,0.292683165269704,0.676729883415246,0.901631993981256,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.8,0.48246980836303,0.478420030916001,0.0715974572432109,0.287295195993707,0.675265813809825,0.902115571215515,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
8.9,0.478811537750295,0.473288378265426,0.0682470446919052,0.281179009057371,0.673393086680244,0.90277514579765,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9,0.475191226849749,0.469172100814076,0.0650449230217101,0.275091151607278,0.671311940942614,0.903598169181276,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.1,0.471609035313504,0.463963206446926,0.0619775833811875,0.268634240235562,0.669669196404889,0.904063142360883,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.2,0.468065085866916,0.45884003502072,0.0590183623230923,0.262989631664257,0.667762457934203,0.904895833888538,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.3,0.464559466021834,0.453695264206422,0.0561702060747653,0.257097767436244,0.665630619692585,0.905278558104602,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.4,0.461092229766411,0.449272613397832,0.0534222760929154,0.251173775737947,0.66322780945957,0.905541074018498,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.5,0.457663399227068,0.444453865656074,0.0509182018241404,0.24564785070966,0.661729358169268,0.906476845370784,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.6,0.454272966298704,0.43977361509413,0.0487276499060333,0.240744895591056,0.65964172301092,0.907681963553747,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.7,0.450920894239799,0.43493454038862,0.0463691255851381,0.235322235802835,0.657193407966289,0.9087627787882,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.8,0.447607119229509,0.429824865668541,0.0442826066197631,0.229488694522253,0.655257497200173,0.909916065400587,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
9.9,0.444331551884331,0.424916260517729,0.0422290723110252,0.224209066246225,0.653089181852003,0.910793248751699,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10,0.441094078732322,0.420192160871078,0.0401917074823153,0.218934843409271,0.651538256887385,0.911559624632907,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.1,0.437894563643266,0.415621570761555,0.0382478732709417,0.213502790937917,0.649347206888109,0.911923958662991,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.2,0.434732849213543,0.411231951103063,0.0363561932766741,0.208609228167276,0.647248351234741,0.912807151188583,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.3,0.431608758104763,0.406833829236633,0.0346426191170334,0.203599370869551,0.64500575476135,0.913754205065159,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.4,0.428522094335571,0.40174810633506,0.0329883504336614,0.198282845149136,0.642977641081677,0.914366849487413,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.5,0.42547264452627,0.397181153794189,0.0312937560551107,0.193911251445788,0.640383802962681,0.91491974647387,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.6,0.422460179096166,0.392649728912066,0.0296590558793032,0.189355847527366,0.638456069087553,0.91581504346597,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.7,0.419484453413764,0.387892411094429,0.028162774464388,0.184779310954196,0.635816516413239,0.916358870564832,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.8,0.416545208900126,0.383346445857173,0.0267135376094693,0.180156578044244,0.633584817367361,0.917025786578988,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
10.9,0.413642174085893,0.378978454547936,0.0254139125433758,0.176141012792164,0.631083919046399,0.917511489443987,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11,0.410775065622602,0.374841788753251,0.0240867916234727,0.172007488995301,0.629163575344739,0.918924039904622,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.1,0.407943589249067,0.37098459477749,0.0229688402135822,0.167480633702432,0.627005653801227,0.919628934714863,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.2,0.40514744071372,0.367126549373526,0.0218831702411729,0.163471460350637,0.625644598594003,0.92045678904689,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.3,0.402386306653859,0.362712322954049,0.0207849400659673,0.159565299644729,0.623807966685926,0.921001840797198,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.4,0.399659865432891,0.358026722568385,0.0197637009010419,0.155881120909232,0.622007195608824,0.921628529887818,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.5,0.396967787936646,0.353610943053588,0.0188305214368708,0.151974268388116,0.619542225227475,0.922911347500671,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.6,0.394309738329968,0.34938504241415,0.0179021218475816,0.14820283501847,0.617321608704222,0.92329832317857,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.7,0.391685374774755,0.344784142527337,0.0170968305344048,0.144503058532002,0.61544881104105,0.923840362385676,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.8,0.389094350110709,0.34080314934489,0.0161766060072801,0.140937565305549,0.613205335545393,0.924720341551548,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
11.9,0.386536312500028,0.336215408413762,0.0153478546155972,0.137510285915246,0.611213693254984,0.925831268930015,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12,0.384010906037314,0.332152562006232,0.0146168113296933,0.133697138620598,0.609647736684112,0.927005665356913,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.1,0.381517771325972,0.327934878301981,0.0138666698002354,0.130003967913325,0.606860433533217,0.928283727845341,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.2,0.379056546022343,0.323516599918099,0.0131790452720474,0.126467668870335,0.604589768767923,0.929485535763237,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.3,0.376626865348849,0.31928067909065,0.0125220758546175,0.123200484873724,0.602562801705976,0.929940868653111,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.4,0.37422836257738,0.314891775918754,0.0119067260126025,0.120018675351178,0.60072023327832,0.930390401830945,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.5,0.371860669484151,0.310868856242254,0.0113166586374475,0.116940734509282,0.598477558476003,0.93126772204987,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.6,0.36952341677723,0.306390991396102,0.0107540269463766,0.11384114918876,0.596987243643051,0.931940033906773,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.7,0.367216234497926,0.301959169002599,0.0102206740749376,0.110755635210664,0.595291098305877,0.932705294290372,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.8,0.364938752397175,0.298178858338678,0.00970926810205433,0.107800862069212,0.593654815143412,0.93296470294008,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
12.9,0.362690600288062,0.294635640363805,0.00921283542192605,0.1046909761397,0.591769810967946,0.933436736582857,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13,0.360471408375564,0.290937865041049,0.00875373284019443,0.101944097986083,0.589347216290022,0.93400253851521,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.1,0.358280807564584,0.286667916766573,0.00830720703880432,0.0993015775313569,0.587226202467821,0.934886362285973,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.2,0.356118429747296,0.282968377264654,0.00788790268207041,0.0968041700614308,0.584156770839072,0.935456261042266,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.3,0.353983908070807,0.279125457192993,0.00747645119234832,0.0942869679920167,0.582246279413849,0.936206313761171,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.4,0.351876877186098,0.275187036526719,0.00709323161915168,0.0916835809744846,0.580334094063178,0.936655417216427,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.5,0.349796973479166,0.271126769571811,0.00673466206695679,0.0891147945589377,0.578790261404725,0.936846185402682,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.6,0.347743835285274,0.267512760095862,0.00639904514939882,0.0866227069834228,0.576678838316675,0.937379297266128,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.7,0.345717103087163,0.263760772112811,0.00607181954036627,0.084174141215475,0.574577483121523,0.937908633968966,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.8,0.343716419698057,0.259893394877595,0.00576888884381065,0.0815763096665573,0.572369440695177,0.938479110541724,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
13.9,0.341741430430261,0.255972263707456,0.00548655451355056,0.0794309646383065,0.57053366042944,0.939040346772659,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
14,0.33979178325011,0.25254650229835,0.0052004673602351,0.0769688346379372,0.568760022377364,0.939489412413314,FALSE,FALSE,TRUE,"in-house Luminex S protein trimer IgG"
0.5,0.869166453598506,0.88240764814359,0.711334487471071,0.839610857169384,0.911494713040683,0.952537784698615,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
0.6,0.869508816992492,0.882315297552497,0.71269245969114,0.840374973896744,0.911682195074571,0.95263555203256,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
0.7,0.869817014925367,0.882472563365834,0.714131358237883,0.84068222222755,0.911958687286693,0.952453611494779,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
0.8,0.870091038001917,0.88249842688043,0.716871864100332,0.840704347657073,0.912075454567284,0.952512679992922,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
0.9,0.870330896623663,0.882563657071549,0.718001166469599,0.840978601200544,0.912080941607689,0.952575525489868,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1,0.870536620922099,0.882842726371431,0.718462070291599,0.841058801107678,0.912428532050946,0.952650780693376,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.1,0.870708260750584,0.882822747780012,0.719207399610132,0.841305995208482,0.912832455697933,0.953093919139404,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.2,0.870845885733902,0.882772295254067,0.71921875632337,0.841233371287888,0.913116133031433,0.953528724865754,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.3,0.870949585372834,0.883113388726476,0.719929300030899,0.841086570260845,0.913512199307462,0.953972592122049,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.4,0.871019469199512,0.883085354442228,0.719841699784661,0.840775434022862,0.913868689863204,0.95482728643344,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.5,0.871055666977692,0.883411385948837,0.718489963494003,0.840490642913326,0.914202457544018,0.955426104760183,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.6,0.87105832894058,0.883444581897475,0.717748071086337,0.840284813906594,0.91475129384977,0.955882980233409,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.7,0.871027626057385,0.883475106352475,0.717399094592252,0.839705410460366,0.915366962017143,0.956647479460647,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.8,0.870963750318549,0.883714644154114,0.714305574689116,0.839193908347355,0.915880988958555,0.957310023672082,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
1.9,0.870866915028462,0.883972957561305,0.711983098485351,0.838599783982937,0.916566796451287,0.958250331589267,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2,0.870737355093645,0.884116610957043,0.709003221459397,0.838179638047762,0.916980044713435,0.95907360416604,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.1,0.870575327293777,0.884098556276347,0.705266104281271,0.837260440537298,0.917526852181978,0.959643742945183,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.2,0.870381110522604,0.884253177629674,0.70162421897627,0.836562190941521,0.918246596531305,0.960444734558818,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.3,0.870155005985799,0.884316184914199,0.698371398014229,0.836146473155283,0.918829236822859,0.961261047224066,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.4,0.869897337343126,0.884509845938344,0.693799861907575,0.835729241197292,0.919382869664309,0.961979385072728,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.5,0.869608450782901,0.884790635124894,0.688705629777457,0.83481631510866,0.920230365006755,0.962819560629292,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.6,0.8692887150177,0.884803110584677,0.685102785245701,0.833931277851375,0.920821006212942,0.963958817793295,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.7,0.868938521191502,0.884920673220768,0.680502691266184,0.833181241164054,0.921571934745542,0.964876397901017,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.8,0.868558282689943,0.885094912104335,0.674293514288426,0.832365313986606,0.922341033029343,0.965882800190341,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
2.9,0.868148434847111,0.885444479541819,0.668823757923068,0.831456995906636,0.923088649575313,0.966897323663809,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3,0.86770943454419,0.885587249824411,0.663989665333434,0.830790346760152,0.923817541287063,0.967842884475597,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.1,0.867241759697271,0.885893745888736,0.657106581581118,0.829882128930217,0.924565697413679,0.968783302771557,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.2,0.866745908633771,0.886304679257889,0.650726048335086,0.828674985742943,0.925348405206008,0.969619170630476,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.3,0.866222399358907,0.886658181299681,0.644088753282233,0.827268579811445,0.92611165887458,0.970771200659633,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.4,0.865671768715747,0.88668873103088,0.637981691184272,0.826107648856288,0.926796377683868,0.97169108480841,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.5,0.865094571444217,0.886957434215327,0.630073965095788,0.82481445137955,0.927595567815629,0.972403233239435,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.6,0.864491379146194,0.886888100813857,0.623145288142612,0.824259370647898,0.928324195446552,0.973311589587901,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.7,0.863862779165319,0.887055817937853,0.615865084240816,0.823293707521116,0.929040966435458,0.974211239785301,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.8,0.863209373391468,0.887237362991134,0.60863920319698,0.822063510165533,0.929804574726882,0.974903547419612,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
3.9,0.862531777000809,0.887523623197705,0.601779571605028,0.820640934820182,0.930713245588963,0.975670043554022,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4,0.861830617143119,0.887613146362745,0.594247862860428,0.819799267915707,0.931531046925443,0.976283243155124,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.1,0.861106531588509,0.888049716656973,0.586379697945568,0.818643305415965,0.932361560550343,0.977169051678718,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.2,0.860360167345831,0.888222592624309,0.578785271551907,0.817291357738849,0.933118878121843,0.978056146942614,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.3,0.859592179265004,0.888564930372248,0.571293989624448,0.815917035245824,0.934147279085513,0.978842191140785,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.4,0.858803228635114,0.888526133308277,0.562837650293496,0.814835820791901,0.934891134303648,0.979601926391402,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.5,0.857993981789611,0.888401984015139,0.555342919724684,0.813562411756378,0.935715034392787,0.980296522198246,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.6,0.857165108729156,0.88836305277823,0.546095137389034,0.812578783830679,0.936449506866661,0.980981650438306,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.7,0.856317281771795,0.888610045046869,0.536155675830833,0.811488895402416,0.93738869342271,0.981595127576809,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.8,0.855451174239089,0.888804289194857,0.527146056941303,0.810244667585546,0.93820308726475,0.982310745056172,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
4.9,0.85456745918575,0.888979693205144,0.517782397217297,0.809102335153566,0.938920392353538,0.982882720794477,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5,0.853666808179191,0.889285866858232,0.508274509392464,0.80753348721467,0.93975912893214,0.983512410706485,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.1,0.852749890134229,0.889427767332744,0.498764834260973,0.805918691882104,0.940493982416169,0.984048628915417,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.2,0.851817370207089,0.889921551569917,0.490934055923754,0.804173006758475,0.94128745734785,0.984611427672787,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.3,0.850869908751771,0.890221166329307,0.482465239033151,0.802506018994023,0.942012641645894,0.985221964938793,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.4,0.849908160340831,0.890633577619522,0.473263213185484,0.800677960327195,0.942733655584117,0.985799046639441,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.5,0.848932772851761,0.890822269578611,0.464374801603129,0.799560048403769,0.943546985358324,0.986296435018128,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.6,0.847944386619312,0.890917732283035,0.454436354529606,0.798124746336936,0.944296896890631,0.986824380551853,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.7,0.846943633653452,0.89085537068669,0.443831601524152,0.79629070858848,0.945030575709314,0.987294209281597,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.8,0.845931136922037,0.891034726991376,0.434313916091077,0.79466941510921,0.945851550999831,0.987748260232172,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
5.9,0.844907509696837,0.891251325385798,0.425896273639905,0.792728894169891,0.946769419376061,0.98812210087203,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6,0.843873354961153,0.891512323910216,0.417351699631326,0.791255784222754,0.94738734010243,0.988531451497765,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.1,0.842829264877018,0.891432099762482,0.407693294230867,0.789957824359,0.948099273712919,0.988959421260924,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.2,0.841775820309761,0.891681294234133,0.39796256049822,0.788831388443379,0.948814721176998,0.989397030166226,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.3,0.84071359040759,0.891983739778343,0.388762585636903,0.787103167614964,0.949557408487304,0.989798216389315,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.4,0.839643132233776,0.892326556664618,0.379662392666755,0.785316342953873,0.950296138054796,0.990203487521852,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.5,0.83856499044903,0.892500780118666,0.370225487730168,0.78364840959886,0.95108495240015,0.990590969031981,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.6,0.837479697041618,0.892752517534277,0.36162676530516,0.782438850514954,0.951816206292617,0.99093068098397,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.7,0.83638777110285,0.893070185533755,0.352642665640526,0.781251375288526,0.952511987870013,0.99121902701306,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.8,0.835289718645606,0.893279290565957,0.345388487815652,0.778960973672447,0.953249551475113,0.991544255104325,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
6.9,0.834186032463612,0.893598153722146,0.33782218818413,0.776790750255299,0.954012971570158,0.991849999366927,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7,0.833077192029265,0.893655797096635,0.329000263980584,0.774955156307825,0.954712865736946,0.992136204028623,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.1,0.831963663427851,0.893998015597079,0.322094064670931,0.773381441703786,0.955379354840023,0.992466079830125,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.2,0.830845899326055,0.894082490792892,0.314040729023079,0.771462827241462,0.956142995441998,0.992790485494488,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.3,0.829724338972738,0.894267481502389,0.305448911218097,0.770031238658765,0.956959917526865,0.993071138560426,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.4,0.828599408229963,0.894475892966842,0.297176339560579,0.768507090624272,0.957582568573047,0.993315336979999,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.5,0.827471519632336,0.894724468781131,0.289106774150797,0.767196493900845,0.958197042434843,0.993561190160593,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.6,0.826341072472718,0.895196719353027,0.279974909735058,0.765157017048325,0.958836628506956,0.993841048732085,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.7,0.825208452912444,0.895298031256653,0.273498446594413,0.76333539356217,0.959436854134999,0.994071277088434,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.8,0.824074034114176,0.895621015987148,0.263529624666373,0.761645270101767,0.960050661050875,0.994262489018705,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
7.9,0.822938176395564,0.895871338091756,0.25688821445632,0.759552993301628,0.960640936109392,0.994496873720682,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
8,0.821801227401923,0.895903306879163,0.249158143782151,0.757087031082413,0.961185401993535,0.994727269071404,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
8.1,0.820663522296156,0.896071379457652,0.242155008870385,0.754956713904538,0.961776274348848,0.994929506570841,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
8.2,0.819525383964197,0.89622955466895,0.235300694313267,0.752771001784579,0.962225583286934,0.995117713830072,FALSE,FALSE,TRUE,"in-house RBD ELISA (Mehdi et al.)"
