"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","N","S","RBD","LFA","testName"
5.4,0.724389304112506,0.738383807762518,0.473027142213471,0.65715685026362,0.806722388445611,0.899743005913601,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
5.5,0.720641043201688,0.73476535830242,0.466506685325034,0.652380742718541,0.804227440443333,0.898422036591383,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
5.6,0.716865226761151,0.73104984250408,0.460921004154198,0.647672037110499,0.801597747429439,0.897467002549329,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
5.7,0.713062469290012,0.727171765602444,0.454220841347547,0.642531444336945,0.799076835607844,0.896539269473965,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
5.8,0.709233405093219,0.723375719862379,0.44746266046018,0.637490046976688,0.7964604386852,0.895392610199915,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
5.9,0.705378687723432,0.719552646860574,0.440775932984093,0.632265324531013,0.794110091043537,0.89432018868975,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6,0.70149898938676,0.715571946132836,0.434153964365745,0.627127839212718,0.791421282199803,0.893225518294858,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.1,0.697595000313762,0.711484647009845,0.427395194829562,0.62228209243156,0.788783097377089,0.892211459899536,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.2,0.693667428097241,0.7076012890424,0.420643800064791,0.617171823309142,0.785864268942123,0.891142079434517,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.3,0.689716996998496,0.703848491760198,0.414003793028374,0.611874908374654,0.783146145995171,0.890396567191071,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.4,0.685744447223782,0.699801404740175,0.407521107944704,0.606887459705006,0.780190543266978,0.889384579794349,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.5,0.681750534172839,0.695531201266064,0.401364852356691,0.601265314737097,0.777623072698331,0.888359981886145,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.6,0.677736027661423,0.691500834456418,0.394272566657811,0.595553012877682,0.774876334941873,0.887587133818472,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.7,0.673701711119891,0.687379033568381,0.387901013198834,0.590034026865397,0.772017254589893,0.886297755118223,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.8,0.66964838076991,0.683031648869468,0.380807712447337,0.584091258156197,0.769050870283554,0.885358336954078,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
6.9,0.665576844781456,0.678853485491701,0.373711043431871,0.578528329321198,0.766045326855973,0.884541705204665,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7,0.661487922412314,0.674893134536439,0.367870386227568,0.572908541188186,0.763116555755608,0.883813845429933,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.1,0.657382443132323,0.670517622968771,0.362192867801844,0.567231871332295,0.760139609700219,0.883215351420926,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.2,0.653261245734628,0.666422123073751,0.355911605518982,0.561737139376585,0.757357259801009,0.882322044520487,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.3,0.649125177436254,0.662299845135544,0.349601518158532,0.5563911304724,0.754635042467006,0.881213326057494,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.4,0.644975092970289,0.658272888001398,0.343131257517467,0.550874308191334,0.75147529655546,0.880194084756934,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.5,0.640811853671969,0.653734389186011,0.336555800599044,0.545311128573281,0.748717865103487,0.879437596963865,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.6,0.636636326560977,0.649653335520644,0.329669667686696,0.539771322137797,0.745762368797646,0.878364190397099,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.7,0.632449383422184,0.645066105748532,0.324096695881108,0.533958961293377,0.742943164004421,0.877525463909724,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.8,0.628251899887101,0.640592336950029,0.316810589304862,0.528334159589458,0.739989745976893,0.876448032716414,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
7.9,0.624044754518203,0.635805832284675,0.311116851600193,0.52237508648379,0.737113552510911,0.87519870833036,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8,0.619828827898283,0.631041228708646,0.305256428734409,0.516881706006392,0.734012100798248,0.873820845438431,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.1,0.615605001726917,0.626507607132454,0.298758375977844,0.511351839724151,0.73101014589692,0.872670128211425,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.2,0.611374157926052,0.62173749804811,0.292048770441805,0.505303196902368,0.727595886401443,0.871609093054899,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.3,0.607137177756671,0.617128784288699,0.28672041951557,0.499668443030335,0.724440500617062,0.87053288488487,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.4,0.602894940948395,0.612659877493934,0.280334228605485,0.494096511954155,0.721396281609761,0.869456025037217,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.5,0.598648324843808,0.608201288074008,0.274580931741888,0.488356322724409,0.718485078092331,0.868497057019655,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.6,0.594398203559196,0.603271714313412,0.269168528680066,0.48271943110534,0.715201803556855,0.867911062549228,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.7,0.5901454471633,0.598467294179043,0.263319782268483,0.476903381417047,0.711934806381588,0.866775995855019,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.8,0.585890920875581,0.593864814691066,0.257684887815269,0.471266241296012,0.7085913356099,0.865625707220149,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
8.9,0.581635484285402,0.589561517545752,0.252443946810313,0.465529318539641,0.705314326237249,0.864841765116532,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9,0.577379990593417,0.584659691291394,0.247657129599294,0.459650180982946,0.702525962413751,0.863887270966066,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.1,0.573125285876365,0.579864312056642,0.24134057121636,0.453907615448777,0.698920059172035,0.863001926586679,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.2,0.568872208376346,0.575185525303988,0.235671300102677,0.447851457027219,0.695664793967802,0.862553635275458,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.3,0.564621587815569,0.570812750629611,0.230057626206023,0.442240679205419,0.69249625646528,0.861918446122429,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.4,0.56037424473743,0.566398791683136,0.224500742597675,0.436544715471763,0.689329323668079,0.861226418014068,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.5,0.556130989874699,0.561673370793941,0.220033036986878,0.430600690146542,0.685999239796594,0.860395425087999,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.6,0.551892623545466,0.556857437219441,0.214949270207302,0.424903210147771,0.682662496733302,0.859501764807271,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.7,0.547659935077401,0.552014477859263,0.210034966454505,0.419097913931049,0.679240511696842,0.858593631562774,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.8,0.543433702260797,0.547283314809825,0.204768177398769,0.413516742365049,0.676086738238332,0.856943740674495,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
9.9,0.53921469083073,0.54245212024838,0.20006052643563,0.408207084586983,0.672931210304996,0.855902331065666,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10,0.535003653978612,0.537684574331364,0.195042951837267,0.402792812163405,0.669166669607446,0.854179443048271,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.1,0.530801331893292,0.533309972931943,0.190600689540761,0.39713558285146,0.665851680603964,0.853239459756403,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.2,0.526608451331782,0.528441898324417,0.185774887484944,0.391363099400745,0.662984709037767,0.852400364373691,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.3,0.522425725219592,0.523451077461323,0.181482814710782,0.385935965547618,0.659558553974624,0.85178918796866,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.4,0.518253852280583,0.518222062580834,0.177712155906668,0.380831268154874,0.656231859189365,0.851108979493585,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.5,0.514093516696165,0.513150330152382,0.173592735922293,0.375556355863741,0.652662044362558,0.850334617868914,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.6,0.509945387793575,0.508247500931408,0.169405132661047,0.370119852806542,0.649097932456457,0.849557217546692,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.7,0.50581011976294,0.503308768092744,0.164861017954827,0.364784118231201,0.645725303656198,0.848778063603614,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.8,0.501688351402714,0.498589961387249,0.160425932592485,0.359705331726286,0.641914160962564,0.848194702343853,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
10.9,0.497580705893051,0.493735811354882,0.156008336313557,0.354192846338729,0.638429753382535,0.847449241581107,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11,0.493487790596619,0.489081101591158,0.151988290561459,0.349167874097383,0.634928157989544,0.846869393083535,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.1,0.489410196886273,0.484276071844061,0.147582596980346,0.343902539529331,0.631579688252427,0.845963100742837,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.2,0.485348499998999,0.479388999501529,0.143303312712069,0.338577068726872,0.628025586462838,0.84478978938115,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.3,0.481303258915471,0.474565608577057,0.139798988377349,0.333449732843677,0.624823641141965,0.843679153883954,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.4,0.47727501626453,0.469800654390835,0.135898785650424,0.328438773558577,0.621623894378818,0.842608712412542,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.5,0.473264298251857,0.464667949833054,0.132507811805691,0.323343264554844,0.617717002817338,0.841585487472863,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.6,0.469271614612094,0.459768204876069,0.129250929060226,0.318194560475322,0.614378252371796,0.840967353490343,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.7,0.465297458583615,0.454826575580053,0.125607606797126,0.313359646228239,0.611125479841327,0.840278190697179,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.8,0.461342306905141,0.450249845676469,0.122873594390362,0.308181325882591,0.607566444470432,0.839099481503948,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
11.9,0.457406619833389,0.445721921829069,0.119258361957309,0.302950405219351,0.603871928734835,0.838274317937052,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12,0.453490841180896,0.440799498765687,0.11605907772602,0.298036200254208,0.600192765257777,0.837291071561946,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.1,0.449595398373166,0.436193571687875,0.112735662175767,0.293289071268207,0.596730269708268,0.83581118095572,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.2,0.445720702524294,0.431455583367262,0.109817524803774,0.287968037740594,0.593013155607278,0.834728778163012,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.3,0.441867148530174,0.427040267301928,0.106793937365892,0.282743984837384,0.589333366867165,0.834160798652298,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.4,0.438035115178449,0.422116984724814,0.10380767132518,0.278217457669314,0.585925549376811,0.832994795059056,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.5,0.434224965274312,0.417514271117129,0.100894587635702,0.273633831738006,0.582087376105595,0.832404051426469,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.6,0.430437045781305,0.413154344527005,0.0979364270319704,0.269103826559253,0.578437014706568,0.831447443492751,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.7,0.426671687976254,0.408823541919617,0.0949745020265647,0.264311688842538,0.575163124688211,0.830374613239582,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.8,0.422929207617487,0.403917670030339,0.0924783721562877,0.260077382360383,0.571591412969227,0.829267106526095,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
12.9,0.41920990512549,0.399383757119121,0.0896164181833016,0.255860999946369,0.567902929836801,0.828497519321239,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13,0.415514065775189,0.3949566130505,0.087318698246855,0.251530675294437,0.564319871512709,0.828045811554501,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.1,0.411841959899021,0.390273978677988,0.0847609960298443,0.247105268988077,0.560351925448776,0.82687768864865,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.2,0.408193843100013,0.385966875774821,0.0824753181230374,0.242716445434646,0.556579356554657,0.826034163037332,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.3,0.404569956474083,0.381555771559742,0.0801095664089131,0.23858607051397,0.552457397873233,0.825549508641101,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.4,0.400970526840793,0.377128330568341,0.0778057031323481,0.23437607181396,0.548645510907524,0.825277216307541,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.5,0.397395766981832,0.37259397703102,0.0755646911356044,0.230188368171298,0.54543350771772,0.824183369022401,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.6,0.393845875886477,0.368104526208436,0.0733589162461785,0.226252357666018,0.541911871684903,0.823525025812044,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.7,0.390321039003366,0.363657262589064,0.0711387700934778,0.222485723695875,0.538223891248268,0.822366600001951,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.8,0.386821428497876,0.359322782212402,0.0691028545694421,0.218276304608767,0.534261066480304,0.821066082714267,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
13.9,0.383347203514474,0.354733717904922,0.0670673175484531,0.2143096154432,0.530534081044343,0.820082100979822,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
14,0.379898510443395,0.350002150081452,0.0651407926937522,0.210281999886342,0.526873461515243,0.818812662988145,FALSE,TRUE,FALSE,TRUE,"Abingdon AbC-19 IgG anti-spike"
0.5,0.846915399200138,0.86319884847478,0.654782147868561,0.811674472529646,0.899185061385983,0.946154839652879,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
0.6,0.847085668314166,0.862986949801225,0.655969270347409,0.812034648683728,0.89927914015173,0.946177495707969,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
0.7,0.84722395808327,0.862923519258652,0.657254720383713,0.812056665460455,0.899391236196413,0.946335200835634,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
0.8,0.847330209245164,0.863046452504057,0.658078095342279,0.812238753362717,0.899568609827861,0.946422617784277,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
0.9,0.847404386621003,0.862737404595662,0.658629000061382,0.811922490369804,0.899609738240972,0.94652014388626,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1,0.847446479904283,0.86283369566189,0.65780114246728,0.811652417538111,0.899858019407719,0.946674380941279,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.1,0.847456504460607,0.862584064574844,0.658371614814185,0.811073237217677,0.900255062859704,0.946978292123506,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.2,0.847434502125049,0.862775615449148,0.65793805253093,0.81075204341148,0.900515106619416,0.947587329343783,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.3,0.847380541981557,0.86271117349597,0.657454351443694,0.810270928376569,0.900871185294726,0.947913293001772,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.4,0.847294721106958,0.862665967217148,0.658013460895364,0.809671697298593,0.901169234970234,0.948691606791521,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.5,0.847177165260462,0.862751573035403,0.657341446481783,0.809069449116072,0.901480902231111,0.949190814383605,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.6,0.847028029498583,0.862431017926919,0.654509913636204,0.808610915383156,0.901875792405658,0.949742525066668,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.7,0.846847498694868,0.862441911404785,0.652285633116718,0.808011602185059,0.902480068670404,0.950269260042366,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.8,0.846635787944185,0.86255770422245,0.648928694848239,0.807358035548611,0.90301313297109,0.951146427258582,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
1.9,0.846393142832351,0.862709281006785,0.647266785651952,0.806469193782306,0.903530449670852,0.952044736446009,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2,0.846119839553813,0.862815501661282,0.643937396784157,0.805709741239484,0.904045654609463,0.952865849309666,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.1,0.845816184862784,0.862894682062619,0.641094608632342,0.804889115323654,0.9047467675867,0.953728350960258,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.2,0.845482515846664,0.862752379497976,0.637443447769912,0.804088007720874,0.905400307730579,0.954629526527045,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.3,0.845119199514578,0.862740130182958,0.633663280797289,0.80340624498432,0.90607865451381,0.955367671023291,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.4,0.844726632198243,0.862779783780618,0.629887127165308,0.802432406576619,0.906710183108759,0.956583131746833,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.5,0.844305238766988,0.862698735826655,0.626830190208058,0.801649516433159,0.907237764024375,0.957555158716878,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.6,0.843855471663237,0.862628733363092,0.621154378122049,0.800700920828568,0.908003827070362,0.95868840263011,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.7,0.843377809769,0.862546145632778,0.61574206918788,0.799241748097324,0.908531919501281,0.959544451188478,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.8,0.842872757117631,0.862768652544319,0.608653478006387,0.798228878856001,0.90928116983211,0.960693859843145,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
2.9,0.842340841468149,0.862852521612453,0.604444286725701,0.797091096616398,0.909954048168272,0.961454123052236,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3,0.841782612761654,0.862821135866213,0.598109613239505,0.796273386999228,0.910701251719112,0.962213496198147,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.1,0.841198641480797,0.863015207052295,0.590772009716085,0.795274237945838,0.911507994994515,0.96331444915836,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.2,0.840589516933798,0.86339434368357,0.584367134707,0.793832762143536,0.912283839598471,0.964406010236816,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.3,0.83995584548437,0.863538662224845,0.57796313489393,0.792831148565601,0.912881492440123,0.965165014481512,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.4,0.839298248748008,0.86346633167833,0.572045187769647,0.791223924898234,0.913666622835522,0.966064735456134,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.5,0.838617361773793,0.863536689322258,0.565991877749343,0.790080496835459,0.914746242933009,0.967135444309832,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.6,0.837913831229124,0.863671428520305,0.558250947540711,0.788532002743518,0.915600687022338,0.968072995390749,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.7,0.837188313602841,0.863886030111669,0.551224037112779,0.787260687104561,0.916619500029753,0.969058607758028,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.8,0.836441473440215,0.864226681549168,0.542891629417191,0.786055663719503,0.917405745527631,0.969879291361805,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
3.9,0.835673981621247,0.864465860943736,0.535596922574623,0.784392112883287,0.918487349694979,0.970745454593111,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4,0.834886513691842,0.864627813581067,0.52768261572948,0.782805508939454,0.919305533782851,0.971625675365417,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.1,0.834079748255673,0.864769020668371,0.517753424122384,0.781771974490742,0.920020394217181,0.972461153247373,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.2,0.833254365433,0.865263132670494,0.512955991272862,0.780684665717691,0.920875235603094,0.973242361375363,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.3,0.832411045391346,0.865374778763208,0.504401018548075,0.779133962366401,0.921635557115969,0.97403435432244,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.4,0.831550466951729,0.865447479236323,0.496177155574788,0.777535274803985,0.922437412945575,0.97480505831846,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.5,0.830673306273166,0.865742134192066,0.489284910805003,0.775996539300104,0.923258303980315,0.975519889062141,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.6,0.82978023561727,0.865723936475976,0.479746421440849,0.774501430428861,0.924041090718136,0.976259157439033,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.7,0.828871922193993,0.865878433924488,0.471345741038057,0.772955712796452,0.924869981667937,0.976945909903536,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.8,0.827949027088937,0.866030508720897,0.462837352619925,0.770946417384835,0.925635681971652,0.977641515819732,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
4.9,0.827012204272044,0.866309187516138,0.455346533489265,0.769277379005524,0.926537433253856,0.97826873138085,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5,0.826062099686945,0.866262752847764,0.446586255348264,0.767971341913014,0.927256894333027,0.97882046442507,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.1,0.825099350419796,0.866397692303408,0.4358686107858,0.766074006312649,0.927984868457001,0.979476178400349,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.2,0.824124583945975,0.866613559287219,0.428548156988332,0.764225506449494,0.928537048209967,0.980192028784764,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.3,0.823138417452618,0.866862368763829,0.419931415970743,0.762464209551139,0.929227314471737,0.98074614269155,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.4,0.822141457234646,0.867220385357482,0.41063692231602,0.760905605170727,0.930038533472594,0.981360307580744,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.5,0.821134298161603,0.86736064748938,0.402362356255037,0.75902435091323,0.930984704194208,0.982031993556042,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.6,0.820117523212361,0.867632718290581,0.392332154981006,0.757095989039701,0.931662072698305,0.9825648502931,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.7,0.819091703074567,0.867781186593766,0.383498741953173,0.754935164881445,0.932470617783949,0.983087064931917,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.8,0.818057395805472,0.867845551006028,0.373457943885108,0.752970037419016,0.933216544057725,0.983681180506426,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
5.9,0.817015146550741,0.867992592424151,0.364576166175527,0.751211073411171,0.934025478515794,0.98414099904101,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
6,0.8159654873177,0.868143177051755,0.355389325866253,0.749740914200143,0.934810379557391,0.984706511464373,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
6.1,0.814908936799485,0.868462756969997,0.346544762059398,0.747872073637274,0.935481008796226,0.985288338214268,FALSE,FALSE,TRUE,FALSE,"Beckman ACCESS SARS-CoV-2 anti-RBD"
