"time","sensitivityMean","sensitivityMedian","sensitivityL","sensitivityQL","sensitivityQH","sensitivityH","IgG","IgM","IgA","Total","testName"
7.6,0.743692640859141,0.833147491523077,0.147644894509143,0.598911912885257,0.945200482741625,0.99558155669483,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
7.7,0.740663809738317,0.831481244797435,0.140795265984152,0.59236857907884,0.945352259009009,0.995758127321875,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
7.8,0.737647462834339,0.829507126086993,0.134602703998476,0.585129678531424,0.945572449205051,0.995872867185699,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
7.9,0.73464441766671,0.82743530361416,0.128080683282374,0.578114343324038,0.945876178301447,0.996031474833081,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8,0.731655451386976,0.825446839291541,0.122105286134768,0.571350019948703,0.946122146583939,0.996163229660694,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.1,0.728681301310955,0.823570454485882,0.11611028259832,0.564766057829314,0.946291822010418,0.996290306036307,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.2,0.725722665517623,0.82201708931324,0.110502729660554,0.557533983911746,0.946526692280665,0.996440034663187,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.3,0.722780203509136,0.820350567333271,0.105072703716506,0.550370217052889,0.946753777172931,0.996572939502823,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.4,0.719854536926572,0.818573945676942,0.0997478409118605,0.542932036437471,0.946956317668912,0.996712856531862,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.5,0.716946250316075,0.817051889981614,0.0947527182216136,0.535835111800247,0.947300355550963,0.996820174627144,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.6,0.714055891940215,0.815285991383644,0.0899858286905381,0.528530801066327,0.947558269104503,0.996942959170385,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.7,0.711183974629494,0.813278432080063,0.085430244144631,0.521586729521673,0.947763464749181,0.997060077845622,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.8,0.708330976669042,0.811433217085068,0.081105914873504,0.514222342237289,0.948000723920772,0.997181704858952,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
8.9,0.705497342715729,0.809626727394425,0.0769657185649803,0.507999989593331,0.948090493534011,0.997303542099357,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9,0.702683484741041,0.807637868939249,0.0734559851443432,0.501365625804951,0.948280837074813,0.997414989036255,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.1,0.699889782995237,0.805562556486782,0.0696495380594661,0.494674523285263,0.948538821342582,0.997524397235462,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.2,0.697116586988511,0.803538123601137,0.0659429756553754,0.487866834983039,0.94876143075056,0.997620048924575,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.3,0.694364216485033,0.801419096933797,0.0627748966760843,0.480879544648682,0.948952981770485,0.997718376082088,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.4,0.69163296250597,0.799519006279391,0.059382131485027,0.47461779900898,0.949160443050244,0.997809597738901,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.5,0.688923088337805,0.797746461505875,0.0565441433871371,0.467902373276376,0.949394193227212,0.997887617853958,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.6,0.686234830542449,0.795918068476923,0.0538424725304457,0.460843076673649,0.949519670461955,0.997972956068433,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.7,0.683568399965924,0.794111554236268,0.0511881072806971,0.454284842260883,0.949662025440994,0.998049527401896,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.8,0.680923982742567,0.791983171066077,0.0486667177493825,0.447487197609163,0.949831414001967,0.998118817993443,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
9.9,0.678301741291989,0.790116021411483,0.0461649339928151,0.440170623217281,0.950000913776118,0.998188441734167,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10,0.675701815306204,0.788112312734306,0.0437736562383163,0.43276439893907,0.950204072627167,0.998248369505022,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.1,0.67312432272462,0.786099850710197,0.0415241219825609,0.425541701223366,0.950514233808719,0.998315044380819,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.2,0.670569360694777,0.78384981304694,0.0394023007819284,0.418548559404729,0.950729098789555,0.998388133520211,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.3,0.668037006516958,0.781784665229024,0.0372656499638035,0.411217145458041,0.950830644174389,0.998448232718081,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.4,0.665527318571004,0.779931652652689,0.0350644968207372,0.404430054181028,0.951106788976724,0.998507545530324,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.5,0.663040337223881,0.777615227383208,0.0330746798039989,0.397997443157896,0.951368676804274,0.998566593881184,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.6,0.660576085716727,0.775366199225331,0.0311910735639414,0.391161220583738,0.951584550758759,0.998619190432029,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.7,0.658134571030312,0.773418151534514,0.0295342938366287,0.384561001748882,0.95168622297704,0.998669759921348,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.8,0.655715784728023,0.771290027021275,0.0279792220852823,0.376835855064702,0.951887909262044,0.99872644866278,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
10.9,0.653319703775619,0.768876142616017,0.026378022797618,0.370525878623865,0.951982300660342,0.998767860678091,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11,0.6509462913372,0.766876263007978,0.0251051477936709,0.364294984493101,0.952145402798744,0.998814637301774,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.1,0.648595497546939,0.765325668337539,0.0238249347961186,0.357600775944768,0.9523804812485,0.998860787383255,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.2,0.646267260256281,0.763561997918285,0.0226473593058265,0.35172073742831,0.952552599917359,0.998902591443836,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.3,0.643961505756409,0.761538090629615,0.0214024814553172,0.344994765528741,0.952682849749305,0.998941985733911,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.4,0.641678149475914,0.759562426532775,0.0202805739156587,0.338595177328622,0.952850069868845,0.998979946686565,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.5,0.639417096653676,0.757497351186091,0.0193151080627122,0.331767527395496,0.952892790837166,0.999016911784877,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.6,0.637178242987061,0.75518104081111,0.018358948702684,0.325702345177981,0.953030196583072,0.999057012036211,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.7,0.634961475255638,0.752730144430748,0.0173715344323619,0.318752913089896,0.953306287379642,0.999088928557069,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.8,0.632766671920637,0.750636853530206,0.0164363674100694,0.311939025527233,0.953654181534274,0.999119765637758,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
11.9,0.630593703700497,0.74803726147607,0.0156282412257171,0.305927285525783,0.95377322511424,0.999150794415776,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12,0.628442434122848,0.7459570158031,0.0147435902862175,0.299350645520509,0.954068838962385,0.99918459957971,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.1,0.626312720053358,0.743272976126808,0.0139098387425181,0.293155596166889,0.954368514748631,0.999214300057328,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.2,0.624204412201886,0.740617394697384,0.0131544452180113,0.287195647917699,0.954352800442731,0.999243851897577,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.3,0.622117355606436,0.738284702703158,0.0124402188043105,0.281944179436938,0.954629575515742,0.999274747248819,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.4,0.620051390095432,0.736502740288546,0.0117407831217643,0.275851913285441,0.954861612279467,0.999302595677863,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.5,0.618006350728847,0.734359261016765,0.0111098918643005,0.270082997510743,0.955040248445035,0.999329150648753,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.6,0.615982068218742,0.732658680034223,0.0104885443531802,0.264732522382742,0.955260588844482,0.999355160005921,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.7,0.613978369329796,0.730031792207276,0.00991749228701283,0.259302991884819,0.955431635453275,0.999380549590027,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.8,0.611995077260414,0.727649470415817,0.00938151084012609,0.253918551118521,0.955633427615091,0.999404940089242,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
12.9,0.610032012004987,0.725695979783987,0.00882260879041664,0.248496317617795,0.955733830753911,0.99942837077196,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13,0.60808899069792,0.723319932985267,0.00832680092050095,0.243024502741541,0.955932951343671,0.999450879366696,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.1,0.606165827940017,0.720915226157866,0.00786090742610259,0.237894980175806,0.956080871778124,0.999472502122199,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.2,0.604262336107831,0.718552276072219,0.00742089284754315,0.232974048804252,0.956306650458798,0.999493250243171,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.3,0.602378325646555,0.716147880041362,0.00704466216909664,0.228123938973668,0.956485825800043,0.999513499720579,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.4,0.600513605347077,0.713781518218799,0.00669015235826828,0.222704953773856,0.956712236782144,0.999532361218248,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.5,0.598667982607759,0.710971820562986,0.00635336848632507,0.217819341718406,0.956914930434447,0.999549662278887,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.6,0.596841263681534,0.709173137300874,0.00601231503354739,0.212794320920915,0.957082234306686,0.999567937722034,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.7,0.595033253908893,0.706801734747671,0.00569833937730452,0.208215816756356,0.957319722800896,0.999582360944444,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.8,0.593243757937313,0.703958061582084,0.0053684493961165,0.203398077864608,0.95753524820894,0.999595127700924,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
13.9,0.591472579927691,0.701532943138593,0.00505248305521503,0.199125539799045,0.957850087377708,0.999611546582198,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
14,0.589719523748318,0.698903241165324,0.00474627563048865,0.194439094903565,0.958021607731192,0.999623842286037,TRUE,TRUE,FALSE,FALSE,"Biozek COVID-19 IgG/IgM rapid test"
0.5,0.856150802486518,0.869130202234544,0.690893751061952,0.823517246664812,0.902452775052841,0.947458697474751,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
0.6,0.85391842079071,0.866833817942888,0.689372585288259,0.820810138099172,0.900626673876371,0.945937123470247,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
0.7,0.851608382542541,0.864600890837184,0.687007964477547,0.817740273485557,0.898704325454996,0.944436854060856,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
0.8,0.849219545196615,0.862028415157935,0.684390752848228,0.814516586009831,0.896837507768959,0.943235218805985,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
0.9,0.846750883368429,0.859399789185084,0.681139389506172,0.811819604372727,0.895360809247831,0.94213577894356,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1,0.844201503555802,0.856901163650932,0.676373203780897,0.808420223188122,0.893756380676828,0.941508034404979,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.1,0.841570658920562,0.854554606100191,0.670492548701158,0.805169870360452,0.892341552461263,0.940576795693227,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.2,0.838857763886133,0.851880514164037,0.665893429007748,0.801700446161943,0.890952735163499,0.939901852050041,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.3,0.836062408286823,0.849379536539795,0.659796075991698,0.798230201779703,0.889257602454485,0.939287190121908,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.4,0.833184370790653,0.847014541487379,0.653533719817621,0.793763228888281,0.88781080406628,0.938984501775659,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.5,0.830223631309052,0.844355504990772,0.644933092770054,0.789301326780048,0.886395481276663,0.938537234198646,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.6,0.827180382103595,0.841732532993525,0.636777402268967,0.785091965884683,0.884932690655472,0.938078639345712,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.7,0.824055037301849,0.838893771166235,0.629096756781297,0.780480438266476,0.883660980613933,0.937813412512643,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.8,0.820848240542024,0.83615958529308,0.619629386652359,0.776016233872722,0.882442630986368,0.937535629596035,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
1.9,0.81756087048121,0.83301689979274,0.608394058806704,0.770612532637495,0.881301563965723,0.937667435559407,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2,0.814194043927263,0.830101001892005,0.599479019069453,0.765344887456024,0.880150066343937,0.937924030522807,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.1,0.810749116393385,0.827367123258123,0.590292426228008,0.760482316374496,0.878939806067737,0.938224572405322,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.2,0.807227679930355,0.824371275479717,0.579130664662796,0.754892191314754,0.878023803501268,0.93874584257985,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.3,0.803631558165648,0.821778021938129,0.566957257764511,0.749752125217775,0.876745110276156,0.939048202673392,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.4,0.799962798569967,0.818941049488524,0.554353203465169,0.744532463692729,0.875766625400583,0.939521142540479,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.5,0.796223662074346,0.816109728379292,0.542620597837471,0.739044062077794,0.874808021807835,0.940075034092719,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.6,0.792416610265645,0.812887523238842,0.530204091745075,0.732540080217377,0.873334178180963,0.94052728057816,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.7,0.788544290482808,0.810089874683035,0.515735523265601,0.727422006787023,0.872304547312242,0.940940457144506,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.8,0.784609519208608,0.80720466404589,0.503766551619625,0.721340342472391,0.871213469065056,0.941404965894502,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
2.9,0.780615264192659,0.804405262895465,0.490508681755624,0.715148552722931,0.870120566282698,0.942144530663901,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3,0.776564625747458,0.80168842664642,0.476566015489641,0.709035926582058,0.869098531800293,0.943235495573575,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.1,0.772460817632876,0.798630307774372,0.462387548285711,0.702988372782066,0.868337117488678,0.944155330180432,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.2,0.768307147893911,0.795114406655096,0.448275012138178,0.696445979656349,0.867351795314254,0.944893040822375,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.3,0.764106999952767,0.791909813034783,0.435110280119467,0.689980003386033,0.866461255116675,0.945774728104668,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.4,0.75986381419058,0.788904313968504,0.421310925958515,0.682623548355132,0.865469785145881,0.946410783743534,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.5,0.755581070194934,0.785579375566564,0.408378649243929,0.675645494674292,0.864540540875589,0.946962449695097,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.6,0.751262269801592,0.782054997205555,0.394190295665447,0.668017869324073,0.863674208325926,0.947904506059239,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.7,0.746910921023603,0.778592788431819,0.378876836559871,0.661044226011342,0.862655517123795,0.94900446452172,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.8,0.74253052293653,0.77517584378951,0.363664952272725,0.653636707281594,0.861572151015535,0.950079045459711,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
3.9,0.738124551571779,0.771540966353266,0.350316463553715,0.646504390845101,0.860950179562741,0.951066497686159,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4,0.733696446857559,0.767869033069267,0.335854732080525,0.639188144279285,0.86000366242755,0.951624456831868,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.1,0.729249600636326,0.764277959937625,0.322179602358779,0.631728096231479,0.859045134172152,0.952666435347297,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.2,0.724787345776782,0.760904051678745,0.306796521083927,0.623765188968973,0.858559480709828,0.953916129659007,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.3,0.720312946387056,0.757742295130912,0.294279861837328,0.61562378409012,0.857926726726746,0.954543932355981,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.4,0.715829589123607,0.754594379735294,0.281186848047677,0.607985394529209,0.857270709897978,0.955491272916297,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.5,0.71134037557807,0.750912923663232,0.268877781554238,0.600782537864954,0.856226140366356,0.956536785759169,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.6,0.706848315712558,0.747555312656633,0.258512740118279,0.592603124358213,0.855368508172419,0.957419755280225,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.7,0.702356322303327,0.743658396075765,0.246850418001945,0.584060862912125,0.854587331284057,0.958120560142541,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.8,0.697867206343814,0.740366885934358,0.235400070527588,0.576195137586703,0.853914571432567,0.958994270054755,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
4.9,0.693383673351165,0.736742235216235,0.225130009504427,0.568404520501883,0.853428799148293,0.959986278372511,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5,0.688908320515477,0.733223519904757,0.213722570823947,0.560330260754608,0.852918768402597,0.960645102634159,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.1,0.684443634628171,0.729619583603302,0.202096954272533,0.551884491962151,0.852201264159,0.961454925520429,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.2,0.679991990724815,0.725859999970293,0.190441238416841,0.544186297323316,0.851567795395576,0.962332435169017,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.3,0.675555651378181,0.722167893971611,0.180010699882542,0.535511607137865,0.851077111827525,0.963013102494614,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.4,0.671136766578921,0.718602071845918,0.1699106170108,0.52714617489118,0.850238023660474,0.964051849578288,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.5,0.666737374143786,0.714308993994272,0.161449586768319,0.518402139171778,0.849894164967447,0.964905154065068,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.6,0.662359400594356,0.71050408750024,0.152845440278123,0.510745520639636,0.849166382612703,0.965576422483326,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.7,0.658004662452697,0.706653728218387,0.144805617132324,0.502332674360181,0.848577501114349,0.966567790307422,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.8,0.653674867903925,0.702793762153789,0.136409717923645,0.493933988859578,0.84778929257912,0.967385927990657,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
5.9,0.64937161877922,0.698885156784143,0.129004553693915,0.485436419601931,0.846973126366269,0.968138576497407,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6,0.645096412816305,0.694844311172873,0.120881220600485,0.476382907018427,0.846235666643601,0.968815535313666,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.1,0.640850646157705,0.691003392432693,0.113892882236641,0.468587359991507,0.845711116003401,0.969635460897339,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.2,0.636635616050223,0.686933905549019,0.107606101294611,0.460905089208841,0.844780012799384,0.970451387088315,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.3,0.632452523711983,0.682675017217829,0.101567737330272,0.452614111590633,0.843953660583682,0.971092793909973,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.4,0.62830247733612,0.678430614970255,0.0965910984905968,0.4438292254645,0.843461020935736,0.971715017399523,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.5,0.624186495202731,0.673796347123041,0.0905759441353623,0.435654151572588,0.842849720165009,0.972367147808588,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.6,0.620105508873104,0.669777769754313,0.0853007773783944,0.427055726795539,0.841905074085993,0.973076287316014,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.7,0.616060366442488,0.666222613564744,0.0801121301637323,0.4187142262933,0.841510841642901,0.97394326191267,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
6.8,0.612051835829791,0.662037403402962,0.0752257159461245,0.410368675288676,0.841056924349407,0.974560092392791,TRUE,FALSE,FALSE,FALSE,"CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)"
